Transaction ID,Customer ID,Product Segment,Region Assignment,Sales Channel,Units Demanded,Unit Price USD,Discount Decimal,Tax Rate,Shipping Fee,Order Open Date,Order Close Date,Customer Age,Lead Source,Priority Status,Warehouse Code,Return Requested,Manager Review,Ghost Column A,Ghost Column B
TXN-11113,CUST-1138,Smart Watch v2,East,online,NULL,667.52,0.15,0.08,35.25,2025-02-08,2025-02-13,18,NA,Urgent,WH-3,False,Pending,NULL,NA
TXN-11114,CUST-1103,Premium Laptop,NORTH,Wholesale,10,731.88,0.02,0.08,20.75,2025-10-27,2025-10-31,60,Referral,High,WH-2,True,Approved,-,NA
TXN-11115,CUST-1171,Wireless Headphones,NORTH,Online,5,717.1,0.15,0.08,29.33,2025-03-26,2025-04-06,46,Social Media,Low,WH-5,False,Approved,Valid Data,NA
TXN-11116,CUST-1065,Smart Watch v2,East,Retail,2,155.21,0.28,0.08,22.78,2025-07-28,2025-08-09,68,Social Media,High,WH-2,True,Approved,-,NA
TXN-11117,CUST-1016,Smart Watch v2,South,RETAIL,7,1059.08,0.03,0.08,34.69,2025-04-17,2025-05-02,54,Referral,Medium,WH-4,True,Pending,NA,NULL
TXN-11118,CUST-1354,Wireless Head-phones,South,Online,8,355.44,0.23,0.08,14.13,2025-05-16,2025-05-19,21,Referral,Low,WH-3,True,Pending,NA,NA
TXN-11119,CUST-1291,smartphone X, West,online,3,198.94,0.12,0.08,7.34,2025-03-22,2025-04-01,NULL,Web Search,-,WH-3,False,Rejected,Valid Data,NA
TXN-11120,CUST-1030,Smart Watch V2,south,online,5,1072.06,0.2,0.08,17,2025-12-27,2025-12-29,62,Web Search,Medium,WH-4,NULL,Pending,NA,NA
TXN-11121,CUST-1143,Smart Watch V2,West,Wholesale,4,1149,0.08,0.08,23.97,2025-04-21,2025-05-02,23,NA,High,WH-2,False,Pending,NA,NA
TXN-11122,CUST-1069,Wireless Headphones,East ,RETAIL,7,1041.45,0.05,0.08,11.72,2025-03-17,2025-03-25,39,NA,-,WH-2,NULL,Approved,-,NA
TXN-11123,CUST-1056,Premium Laptop,South,online,10,980.94,0.05,0.08,19.19,2025-07-02,2025-07-04,64,Email Campaign,Low,WH-5,NULL,Approved,NULL,NULL
TXN-11124,CUST-1436,Tablet Ultra, West,RETAIL,8,803.53,0.02,0.08,21,2025-12-13,2025-12-19,74,Email Campaign,-,WH-1,NULL,Rejected,-,NULL
TXN-11125,CUST-1238,Premium Laptop,North,Online,2,683.49,0.06,0.08,7.3,2025-01-16,2025-01-31,69,Referral,Medium,WH-4,NULL,Rejected,NULL,NULL
TXN-11126,CUST-1234,Wireless Head-phones,East ,Retail,7,150.03,0.2,0.08,28.33,2025-10-12,2025-10-20,61,Email Campaign,High,WH-2,True,Pending,-,Active
TXN-11127,CUST-1214,Smart Watch v2,South,RETAIL,8,519.72,0.26,0.08,40.37,2025-02-18,2025-02-23,46,Web Search,Low,WH-5,True,Rejected,-,NULL
TXN-11128,CUST-1087,Smart Watch V2, West,Retail,7,478.59,0.24,0.08,11.07,2025-03-04,2025-03-12,57,NA,Medium,WH-5,False,Rejected,-,NA
TXN-11129,CUST-1389,Wireless Headphones,South,Wholesale,7,348.72,0.21,0.08,28.91,2025-03-08,2025-03-21,46,Social Media,-,WH-3,NULL,Rejected,Valid Data,NULL
TXN-11130,CUST-1175,Premium Laptop,West,RETAIL,NA,881.93,0.03,0.08,31.59,2025-07-10,2025-07-13,71,Referral,-,WH-1,False,Pending,-,NA
TXN-11131,CUST-1112,Smart Watch v2,East ,  Online  ,8,620.26,0.09,0.08,21.77,2025-10-26,2025-10-29,66,NA,Medium,WH-2,True,Rejected,-,NA
TXN-11132,CUST-1453,Tablet Ultra,East ,RETAIL,9,143.2,0.09,0.08,33.04,2025-01-12,2025-01-19,30,Web Search,-,WH-4,True,Pending,Valid Data,NULL
TXN-11133,CUST-1151,Wireless Headphones,south,Retail,1,303.21,0.07,0.08,21.43,2025-11-27,2025-12-02,47,NA,High,WH-5,NULL,Pending,NULL,NULL
TXN-11134,CUST-1309,smartphone X, West,RETAIL,10,835.75,0.15,0.08,25.19,2025-02-17,2025-02-28,21,Web Search,Medium,WH-3,NULL,Pending,Valid Data,NULL
TXN-11135,CUST-1080,Premium Laptop,East,Retail,8,137.55,0.16,0.08,5.29,2025-03-04,2025-03-19,63,NA,Medium,WH-5,True,Rejected,-,NULL
TXN-11136,CUST-1404,Tablet Ultra,East,Retail,6,1028.89,0.11,0.08,32.67,2025-01-26,2025-02-14,61,Web Search,Urgent,WH-1,True,Rejected,-,NA
TXN-11137,CUST-1406,Smart Watch v2,NORTH,  Online  ,2,619.42,0.11,0.08,31.45,2025-08-10,2025-08-23,19,Referral,High,WH-1,True,Rejected,-,NA
TXN-11138,CUST-1326,smartphone X,North,Wholesale,7,602.67,0.25,0.08,6.54,2025-09-12,2025-09-26,60,Email Campaign,High,WH-2,True,Approved,-,NA
TXN-11139,CUST-1487,Tablet Ultra,East,Online,7,731.27,0.24,0.08,19.73,2025-03-30,2025-04-05,22,NA,High,WH-4,NULL,Approved,NA,NULL
TXN-11140,CUST-1313,Tablet Ultra,North,Online,6,998.38,0.09,0.08,44.16,2025-05-21,2025-05-26,43,NA,High,WH-4,False,Approved,NULL,NA
TXN-11141,CUST-1463,Smart-Phone X,South,Wholesale,5,449.98,0.27,0.08,21.83,2025-01-18,2025-02-07,61,Social Media,Low,WH-3,NULL,Pending,NA,NA
TXN-11142,CUST-1087,Wireless Headphones,south,Retail,5,829.72,0.29,0.08,25.08,2025-05-06,2025-05-22,37,Web Search,Low,WH-5,True,Rejected,Valid Data,NA
TXN-11143,CUST-1295,Wireless Head-phones,south,Wholesale,7,700.59,0.1,0.08,41.4,2025-07-30,2025-08-15,18,Referral,High,WH-4,False,Approved,Valid Data,NULL
TXN-11144,CUST-1496,smartphone X, West,online,8,357.08,0.11,0.08,33.69,2025-02-01,2025-02-14,75,Email Campaign,Urgent,WH-1,True,Pending,-,NA
TXN-11145,CUST-1283,smartphone X,North,online,10,1060.42,0.15,0.08,28.28,2025-03-12,2025-03-29,18,Web Search,Urgent,WH-5,False,Rejected,-,NULL
TXN-11146,CUST-1437,Premium Laptop,East,Retail,2,967.04,0.28,0.08,36.91,2025-05-08,2025-05-26,26,Web Search,Medium,WH-4,False,Approved,-,NA
TXN-11147,CUST-1117,Smart Watch V2,NORTH,online,1,807.22,0.26,0.08,39.57,2025-01-10,2025-01-22,74,Referral,-,WH-4,True,Approved,NA,NULL
TXN-11148,CUST-1044,Smart Watch v2,South,Online,6,1028.17,0.03,0.08,23.28,2025-09-03,2025-09-19,20,NA,High,WH-1,False,Rejected,-,NULL
TXN-11149,CUST-1210,Premium Laptop,West,  Online  ,1,1047.39,0.12,0.08,24,2025-06-26,2025-07-13,62,NA,Low,WH-4,False,Approved,-,NA
TXN-11150,CUST-1438,Wireless Headphones,North,Retail,8,864.62,0.17,0.08,20.44,2025-06-14,2025-06-20,36,Social Media,Medium,WH-5,True,Approved,Valid Data,NA
TXN-11151,CUST-1267,Wireless Head-phones,North,Retail,2,1012.57,0.15,0.08,43.67,2025-01-14,2025-01-22,52,Referral,High,WH-2,NULL,Approved,-,NULL
TXN-11152,CUST-1250,Tablet Ultra,East,Retail,6,852.09,0.06,0.08,32.89,2025-01-16,2025-01-25,57,NA,Low,WH-2,False,Rejected,-,NULL
TXN-11153,CUST-1441,smartphone X,West,Wholesale,6,832.16,0.26,0.08,8.33,2025-01-30,2025-02-15,32,Social Media,-,WH-3,NULL,Approved,NULL,NULL
TXN-11154,CUST-1110,Smart Watch V2,south,Wholesale,5,761.4,0.2,0.08,39.52,2025-09-29,2025-10-18,39,Social Media,High,WH-2,False,Rejected,-,NA
TXN-11155,CUST-1302,Tablet Ultra,South,Online,3,915.62,0.25,0.08,24.22,2025-04-30,2025-05-04,57,Email Campaign,Medium,WH-5,True,Pending,-,NULL
TXN-11156,CUST-1242,Wireless Headphones,West,Retail,10,232.4,0.26,0.08,7.75,2025-05-07,2025-05-16,52,Social Media,Low,WH-1,NULL,Approved,-,NULL
TXN-11157,CUST-1428,Premium Laptop,North,Retail,10,1063,0.22,0.08,26.99,2025-10-01,2025-10-03,66,Email Campaign,High,WH-1,False,Pending,Valid Data,NA
TXN-11158,CUST-1236,Wireless Headphones,south,Retail,4,1052.62,0.13,0.08,21.69,2025-04-23,2025-05-06,41,NA,High,WH-1,True,Pending,-,NULL
TXN-11159,CUST-1142,Tablet Ultra,East,online,7,83.63,0.18,0.08,40.11,2025-07-01,2025-07-07,39,Email Campaign,Medium,WH-4,NULL,Rejected,NA,NA
TXN-11160,CUST-1007,smartphone X,West,Online,4,999.69,0.05,0.08,13.16,2025-04-01,2025-04-12,41,NA,-,WH-1,True,Pending,NULL,NA
TXN-11161,CUST-1373,Smart Watch V2,South,  Online  ,3,198.2,0.2,0.08,38.06,2025-12-24,2026-01-12,20,Referral,-,WH-2,NULL,Rejected,-,NULL
TXN-11162,CUST-1219,smartphone X,East,Retail,9,435.39,0.05,0.08,27.31,2025-01-15,2025-01-27,49,Email Campaign,Urgent,WH-3,False,Pending,-,NULL
TXN-11163,CUST-1376,Smart Watch V2,NORTH,Retail,2,905.03,0.21,0.08,7.18,2025-10-18,2025-11-06,54,Referral,Low,WH-5,False,Approved,NULL,NA
TXN-11164,CUST-1446,smartphone X,NORTH,  Online  ,5,234.87,0.07,0.08,43.87,2025-04-07,2025-04-23,-,Web Search,Medium,WH-1,True,Rejected,NULL,NULL
TXN-11165,CUST-1126,smartphone X, West,RETAIL,5,990.66,0.04,0.08,25.5,2025-10-05,2025-10-21,45,NA,-,WH-1,NULL,Rejected,-,NULL
TXN-11166,CUST-1126,Premium Laptop,West,Wholesale,7,1006.95,0.05,0.08,16.64,2025-01-20,2025-01-28,70,Social Media,Urgent,WH-4,True,Approved,NULL,NULL
TXN-11167,CUST-1167,Premium Laptop,South,Online,3,633.59,0,0.08,23.78,2025-11-05,2025-11-22,22,Web Search,Medium,WH-2,NULL,Approved,NA,Active
TXN-11168,CUST-1222,Smart Watch v2,south,online,5,57.34,0.22,0.08,39.31,2025-09-02,2025-08-23,63,Social Media,High,WH-5,NULL,Rejected,-,NA
TXN-11169,CUST-1296,Wireless Headphones,NORTH,Retail,2,380.09,0.22,0.08,17.2,2025-04-14,2025-04-25,34,NA,-,WH-5,NULL,Approved,Valid Data,NA
TXN-11170,CUST-1113,smartphone X, West,Wholesale,2,759.47,0.15,0.08,12.71,2025-04-01,2025-04-12,62,NA,-,WH-3,False,Approved,NULL,Active
TXN-11171,CUST-1456,Smart-Phone X, West,Online,10,1178.36,0.05,0.08,10.16,2025-01-31,2025-02-19,48,Referral,-,WH-5,False,Pending,-,NULL
TXN-11172,CUST-1474,Premium Laptop,East ,online,3,776.59,0.03,0.08,16.91,2025-12-27,2025-12-31,62,Email Campaign,Urgent,WH-1,False,Approved,NULL,NA
TXN-11173,CUST-1302,Smart Watch V2,East ,RETAIL,8,348.77,0.01,0.08,36.2,2025-09-27,2025-09-30,63,Email Campaign,Low,WH-1,False,Rejected,NA,NA
TXN-11174,CUST-1484,Premium Laptop,West,  Online  ,3,779.11,0.05,0.08,23.87,2025-07-11,2025-07-24,31,Referral,Urgent,WH-2,True,Rejected,NULL,NA
TXN-11175,CUST-1076,Wireless Head-phones,NORTH,online,4,670.98,0.27,0.08,14.1,2025-10-28,2025-11-07,54,Social Media,Low,WH-2,False,Pending,-,NA
TXN-11176,CUST-1467,Smart Watch v2,East,  Online  ,2,946.82,0.07,0.08,11.65,2025-06-15,2025-06-21,37,Social Media,Medium,WH-2,NULL,Rejected,NULL,Active
TXN-11177,CUST-1293,smartphone X,West,Retail,2,173.03,0.11,0.08,18.31,2025-08-12,2025-08-28,41,Web Search,Medium,WH-3,False,Rejected,-,NULL
TXN-11178,CUST-1459,smartphone X,NORTH,online,3,925.18,0.03,0.08,42.6,2025-11-29,2025-12-17,19,Social Media,Low,WH-3,True,Pending,NULL,NULL
TXN-11179,CUST-1002,Premium Laptop,East ,  Online  ,8,672.46,0.07,0.08,18.72,2025-12-22,2026-01-11,NULL,Web Search,High,WH-2,NULL,Rejected,-,NA
TXN-11180,CUST-1213,Premium Laptop,South,online,6,1157.44,0.16,0.08,44.52,2025-07-02,2025-07-21,66,Social Media,Low,WH-4,NULL,Approved,-,NULL
TXN-11181,CUST-1022,Wireless Head-phones,NORTH,online,3,443.15,0.18,0.08,24.41,2025-03-31,2025-04-10,28,Social Media,-,WH-4,True,Rejected,-,Active
TXN-11182,CUST-1020,Smart Watch v2,East,  Online  ,3,777.52,0.07,0.08,12.17,2025-03-07,2025-03-08,18,Referral,Medium,WH-4,NULL,Approved,-,NA
TXN-11183,CUST-1240,Smart Watch v2,West,Retail,1,1121.83,0.02,0.08,40.65,2025-12-26,2026-01-08,58,Social Media,High,WH-2,True,Rejected,NULL,Active
TXN-11184,CUST-1375,smartphone X, West,Online,3,167.89,0.12,0.08,23.41,2025-10-18,2025-11-07,18,Web Search,-,WH-3,False,Rejected,-,NA
TXN-11185,CUST-1393,Smart Watch v2,East ,online,9,1127.81,0.07,0.08,33.39,2025-06-12,2025-07-02,31,Email Campaign,Medium,WH-5,True,Pending,NULL,Active
TXN-11186,CUST-1258,Tablet Ultra, West,Retail,9,841.07,0.07,0.08,44.35,2025-04-24,2025-04-28,38,Email Campaign,Medium,WH-1,True,Pending,NULL,NA
TXN-11187,CUST-1017,Premium Laptop,East ,Wholesale,1,128.01,0.29,0.08,7.01,2025-09-12,2025-09-15,75,Web Search,Low,WH-3,False,Approved,NA,NULL
TXN-11188,CUST-1217,Smart Watch V2,NORTH,Retail,3,396.11,0.18,0.08,8.87,2025-05-02,2025-05-13,36,Social Media,Medium,WH-1,NULL,Rejected,Valid Data,NA
TXN-11189,CUST-1271,Smart Watch v2,south,online,NULL,864.4,0.17,0.08,33.82,2025-03-27,2025-03-30,52,Social Media,High,WH-5,False,Rejected,NULL,NULL
TXN-11190,CUST-1201,Smart Watch V2,South,Wholesale,4,127.45,0.12,0.08,16.27,2025-12-29,2026-01-09,55,Web Search,-,WH-5,False,Approved,-,NA
TXN-11191,CUST-1245,Smart Watch v2,East ,Wholesale,6,719.5,0.13,0.08,12.37,2025-08-17,2025-08-24,29,Web Search,Urgent,WH-3,False,Pending,NULL,NULL
TXN-11192,CUST-1414,smartphone X,East ,  Online  ,5,447.77,0.16,0.08,6.57,2025-05-08,2025-05-20,54,Web Search,Urgent,WH-1,False,Pending,NA,NA
TXN-11193,CUST-1408,Wireless Headphones,West,  Online  ,8,764.05,0.21,0.08,5.87,2025-05-12,2025-05-13,27,Web Search,Urgent,WH-1,NULL,Rejected,Valid Data,NA
TXN-11194,CUST-1356,Premium Laptop,south,online,2,102.6,0.21,0.08,35.98,2025-01-25,2025-02-08,32,NA,-,WH-1,True,Rejected,NULL,NA
TXN-11195,CUST-1420,Smart Watch V2,south,RETAIL,3,1052.27,0.05,0.08,10.38,2025-03-27,2025-04-12,72,NA,High,WH-4,NULL,Approved,-,Active
TXN-11196,CUST-1050,Wireless Headphones,South,online,1,1169.51,0.15,0.08,23.71,2025-07-13,2025-07-26,18,Referral,-,WH-4,False,Pending,NULL,NULL
TXN-11197,CUST-1231,Tablet Ultra, West,RETAIL,7,1164.21,0.12,0.08,29.24,2025-02-21,2025-03-12,20,Social Media,Low,WH-5,NULL,Approved,NA,NA
TXN-11198,CUST-1253,smartphone X,East,Online,5,912.1,0.26,0.08,22.13,2025-11-30,2025-12-08,59,Email Campaign,-,WH-2,True,Pending,NULL,NULL
TXN-11199,CUST-1123,smartphone X,North,Wholesale,8,199.6,0.19,0.08,6.08,2025-03-25,2025-03-27,44,Referral,-,WH-1,False,Pending,NULL,NA
TXN-11200,CUST-1042,Premium Laptop,NORTH,online,7,922,0.16,0.08,36.34,2025-05-31,2025-06-09,20,Referral,Urgent,WH-1,True,Approved,-,NA
TXN-11201,CUST-1285,smartphone X,East ,  Online  ,7,78.27,0.03,0.08,5.42,2025-02-23,2025-03-01,18,Social Media,Medium,WH-3,False,Rejected,NA,Active
TXN-11202,CUST-1385,Tablet Ultra,NORTH,  Online  ,8,75.44,0.18,0.08,35.48,2025-07-12,2025-07-15,52,NA,-,WH-5,True,Approved,NA,NA
TXN-11203,CUST-1006,Smart-Phone X,south,RETAIL,9,422.15,0.04,0.08,40.73,2025-10-08,2025-10-11,44,Web Search,-,WH-1,NULL,Rejected,NA,NA
TXN-11204,CUST-1354,Wireless Head-phones,East ,Online,10,611.94,0.1,0.08,22.31,2025-06-23,2025-07-13,33,NA,High,WH-1,True,Pending,-,NA
TXN-11205,CUST-1374,Wireless Headphones,North,Retail,7,935.97,0.04,0.08,26.42,2025-09-05,2025-09-19,-,Web Search,Low,WH-4,False,Approved,-,NA
TXN-11206,CUST-1208,Smart Watch v2,South,RETAIL,9,835.79,0.21,0.08,24.08,2025-12-01,2025-12-15,43,Web Search,Urgent,WH-1,False,Rejected,NA,NA
TXN-11207,CUST-1486,Smart Watch V2,East,Retail,3,562.79,0.06,0.08,20.57,2025-03-22,2025-04-02,68,NA,-,WH-3,True,Pending,-,NA
TXN-11208,CUST-1111,Smart Watch V2,south,Retail,8,364.67,0.12,0.08,40.5,2025-04-16,2025-04-30,18,NA,Medium,WH-5,True,Pending,NULL,NA
TXN-11209,CUST-1067,Smart-Phone X,East ,Wholesale,1,1196.69,0.27,0.08,40.76,2025-12-23,2026-01-10,61,NA,High,WH-5,False,Approved,NA,Active
TXN-11210,CUST-1183,Tablet Ultra,East,Wholesale,10,540.11,0.06,0.08,18.43,2025-05-16,2025-05-26,47,NA,High,WH-1,False,Rejected,-,NULL
TXN-11211,CUST-1151,Smart-Phone X,south,Wholesale,5,569.1,0.15,0.08,29.6,2025-05-02,2025-05-15,74,Web Search,Urgent,WH-1,False,Approved,NA,NA
TXN-11212,CUST-1122,Premium Laptop,West,RETAIL,7,238.17,0.13,0.08,42.08,2025-10-20,2025-11-05,53,Web Search,Low,WH-1,True,Rejected,Valid Data,NULL
TXN-11213,CUST-1331,Premium Laptop,South,Online,5,964.03,0.01,0.08,43.48,2025-03-20,2025-03-21,52,Email Campaign,Medium,WH-3,True,Pending,NA,NULL
TXN-11214,CUST-1046,Smart-Phone X,West,RETAIL,6,847.73,0.24,0.08,25.36,2025-08-07,2025-08-27,72,Web Search,High,WH-2,True,Rejected,NA,NA
TXN-11215,CUST-1008,Wireless Head-phones,south,RETAIL,1,303.89,0.02,0.08,23.11,2025-09-03,2025-09-04,29,Referral,Urgent,WH-1,NULL,Approved,NA,NULL
TXN-11216,CUST-1245,Smart Watch v2,south,online,3,144.74,0.14,0.08,16.15,2025-04-16,2025-04-26,55,Web Search,-,WH-2,False,Approved,Valid Data,NULL
TXN-11217,CUST-1342,Wireless Headphones,East,Online,10,832.57,0.17,0.08,43.35,2025-02-11,2025-02-15,67,Web Search,Urgent,WH-5,False,Rejected,NULL,NA
TXN-11218,CUST-1156,Wireless Head-phones,south,  Online  ,3,802.69,0.19,0.08,10.71,2025-06-07,2025-06-23,28,NA,Urgent,WH-5,False,Rejected,NA,NULL
TXN-11219,CUST-1082,Smart-Phone X,South,Retail,5,364.25,0.21,0.08,28.19,2025-09-08,2025-09-17,32,Web Search,High,WH-4,False,Pending,NULL,NULL
TXN-11220,CUST-1360,Smart-Phone X,North,Retail,3,1143.49,0.08,0.08,16.3,2025-02-16,2025-03-01,33,Referral,-,WH-4,NULL,Pending,-,NA
TXN-11221,CUST-1235,Smart Watch V2,south,online,NULL,223.72,0,0.08,16.16,2025-04-05,2025-04-18,69,NA,Urgent,WH-1,NULL,Approved,NA,Active
TXN-11222,CUST-1439,Wireless Head-phones,North,Retail,5,547.19,0.22,0.08,21.2,2025-07-09,2025-07-11,69,Social Media,-,WH-4,NULL,Rejected,NULL,NULL
TXN-11223,CUST-1292,Wireless Headphones,south,Online,8,1135.16,0.16,0.08,44.95,2025-05-15,2025-05-24,-,Social Media,Low,WH-5,True,Pending,-,Active
TXN-11224,CUST-1382,Wireless Head-phones,West,Retail,6,532.69,0.25,0.08,7.2,2025-04-26,2025-05-15,40,Social Media,Urgent,WH-1,False,Rejected,NA,NA
TXN-11225,CUST-1298,Wireless Headphones, West,Wholesale,8,784.3,0.25,0.08,28.14,2025-02-01,2025-02-05,22,Referral,Medium,WH-1,False,Rejected,NA,Active
TXN-11226,CUST-1012,Premium Laptop,south,online,1,507.23,0.25,0.08,8.3,2025-02-13,2025-03-03,47,Social Media,Low,WH-5,True,Pending,NULL,NA
TXN-11227,CUST-1499,Smart-Phone X,West,Online,3,365.35,0.15,0.08,11.18,2025-07-31,2025-08-19,62,Referral,High,WH-5,True,Rejected,NULL,NA
TXN-11228,CUST-1232,Premium Laptop,South,Wholesale,2,1181.57,0.1,0.08,22.58,2025-04-27,2025-05-10,18,NA,Low,WH-1,False,Rejected,-,Active
TXN-11229,CUST-1237,Tablet Ultra,East ,online,1,520.73,0.24,0.08,25.42,2025-09-25,2025-10-13,25,NA,Medium,WH-2,True,Rejected,NA,NA
TXN-11230,CUST-1395,Premium Laptop,NORTH,  Online  ,7,1078.21,0.14,0.08,15.35,2025-12-18,2026-01-03,40,NA,Low,WH-3,NULL,Pending,-,NULL
TXN-11231,CUST-1070,Smart Watch v2,West,Retail,7,314.45,0.06,0.08,17.66,2025-10-21,2025-11-06,32,Referral,Urgent,WH-2,False,Pending,NULL,NA
TXN-11232,CUST-1447,Wireless Headphones,West,online,5,295.07,0.26,0.08,8.48,2025-06-03,2025-06-05,53,NA,Low,WH-1,NULL,Pending,NULL,NA
TXN-11233,CUST-1360,Tablet Ultra,South,Retail,9,85.8,0.26,0.08,17.13,2025-09-15,2025-10-02,-,Web Search,High,WH-2,True,Rejected,Valid Data,NA
TXN-11234,CUST-1207,Tablet Ultra,NORTH,Wholesale,1,799.42,0.14,0.08,43.66,2025-10-20,2025-11-09,28,Referral,Medium,WH-3,NULL,Rejected,NA,NULL
TXN-11235,CUST-1094,Tablet Ultra,South,Wholesale,8,473.81,0.02,0.08,42.79,2025-03-17,2025-04-01,68,Web Search,Low,WH-5,NULL,Approved,NULL,NULL
TXN-11236,CUST-1404,smartphone X,East ,online,6,1044.01,0.12,0.08,18.4,2025-03-30,2025-04-05,60,NA,Medium,WH-3,False,Rejected,NULL,NA
TXN-11237,CUST-1446,Wireless Headphones,East ,  Online  ,9,594.19,0.24,0.08,27.83,2025-04-19,2025-04-24,40,Email Campaign,High,WH-3,False,Approved,NULL,NA
TXN-11238,CUST-1189,Tablet Ultra,south,online,2,1163.42,0.27,0.08,41.38,2025-01-22,2025-02-05,51,Email Campaign,Medium,WH-5,True,Pending,Valid Data,NA
TXN-11239,CUST-1320,Smart Watch V2,south,Online,9,263.35,0.06,0.08,5.25,2025-04-14,2025-04-19,51,NA,Urgent,WH-3,True,Rejected,NULL,NULL
TXN-11240,CUST-1237,Smart Watch V2,West,Wholesale,1,1048.92,0.02,0.08,37.43,2025-11-01,2025-11-04,49,Web Search,-,WH-2,NULL,Rejected,NULL,NULL
TXN-11241,CUST-1360,Wireless Headphones,West,online,9,943.09,0.26,0.08,42.93,2025-02-14,2025-02-27,61,NA,Low,WH-1,NULL,Rejected,NA,Active
TXN-11242,CUST-1324,Wireless Headphones,North,Retail,8,936.56,0.12,0.08,8.65,2025-10-10,2025-10-19,24,Referral,Urgent,WH-2,True,Rejected,NA,NULL
TXN-11243,CUST-1000,Wireless Head-phones, West,Retail,10,1021.5,0.16,0.08,11.46,2025-09-24,2025-09-25,67,Referral,High,WH-3,False,Approved,NA,NULL
TXN-11244,CUST-1440,Smart Watch v2, West,online,10,925.18,0.29,0.08,43.43,2025-12-25,2026-01-11,45,Email Campaign,High,WH-2,NULL,Approved,Valid Data,NULL
TXN-11245,CUST-1321,Wireless Headphones,North,  Online  ,6,770.15,0.02,0.08,26.5,2025-08-03,2025-08-08,41,Referral,High,WH-1,True,Rejected,-,NULL
TXN-11246,CUST-1036,Smart-Phone X,NORTH,RETAIL,9,200.93,0.19,0.08,5.57,2025-03-17,2025-04-05,53,Social Media,Urgent,WH-4,True,Approved,-,NA
TXN-11247,CUST-1197,smartphone X,East ,Online,8,87.41,0.02,0.08,15.31,2025-02-21,2025-03-12,55,Web Search,Urgent,WH-1,NULL,Rejected,NA,NULL
TXN-11248,CUST-1457,Smart Watch V2,South,online,7,1108.98,0.11,0.08,23,2025-02-21,2025-03-11,54,Web Search,Urgent,WH-4,False,Rejected,NULL,NA
TXN-11249,CUST-1353,Premium Laptop,South,Online,1,759.15,0.24,0.08,32.72,2025-06-26,2025-07-05,62,Web Search,Medium,WH-5,True,Approved,-,NA
TXN-11250,CUST-1170,Smart Watch V2, West,Wholesale,9,966.02,0.13,0.08,34.33,2025-07-16,2025-08-04,28,NA,Medium,WH-1,True,Approved,NA,NA
TXN-11251,CUST-1271,Tablet Ultra,East,  Online  ,10,603.75,0.3,0.08,44.82,2025-11-08,2025-11-14,24,NA,High,WH-4,True,Rejected,NA,NULL
TXN-11252,CUST-1016,Premium Laptop,south,  Online  ,3,184.9,0.17,0.08,16.5,2025-05-22,2025-06-11,51,NA,Urgent,WH-5,NULL,Approved,Valid Data,NULL
TXN-11253,CUST-1151,Tablet Ultra,East ,Online,7,193.96,0.1,0.08,26.53,2025-11-08,2025-11-21,21,Email Campaign,Low,WH-1,NULL,Approved,NA,NA
TXN-11254,CUST-1218,Tablet Ultra,West,  Online  ,8,838.4,0.07,0.08,26.33,2025-01-20,2025-01-31,67,Social Media,High,WH-2,False,Approved,-,NULL
TXN-11255,CUST-1385,Smart Watch V2,North,online,5,544.85,0.11,0.08,21.23,2025-12-20,2026-01-05,33,Social Media,Medium,WH-5,True,Pending,NULL,NA
TXN-11256,CUST-1138,Tablet Ultra,NORTH,Online,4,280.6,0.11,0.08,11.77,2025-05-18,2025-05-19,66,Referral,Urgent,WH-4,False,Approved,NULL,NA
TXN-11257,CUST-1357,Tablet Ultra,North,Retail,7,615.33,0.02,0.08,44.1,2025-06-22,2025-07-02,56,Web Search,High,WH-1,NULL,Approved,NULL,NA
TXN-11258,CUST-1484,Smart Watch V2,North,Wholesale,4,123.84,0.11,0.08,39.13,2025-06-09,2025-06-25,22,Web Search,-,WH-1,False,Pending,NA,NA
TXN-11259,CUST-1313,Wireless Headphones, West,Retail,NA,719.27,0.14,0.08,24.93,2025-12-23,2025-12-31,42,Social Media,Medium,WH-3,True,Rejected,Valid Data,NA
TXN-11260,CUST-1277,Smart Watch v2,NORTH,RETAIL,NULL,359.34,0.22,0.08,29.13,2025-03-10,2025-03-25,27,Referral,High,WH-4,False,Rejected,NULL,NULL
TXN-11261,CUST-1294,Tablet Ultra,East,RETAIL,10,967.19,0.2,0.08,14.09,2025-06-14,2025-06-28,55,Web Search,Medium,WH-1,False,Pending,NULL,NA
TXN-11262,CUST-1406,Smart Watch v2,East ,online,3,406.92,0.21,0.08,26.75,2025-11-06,2025-11-13,29,Web Search,Low,WH-1,True,Pending,NA,NULL
TXN-11263,CUST-1106,Smart-Phone X,North,  Online  ,10,573.5,0,0.08,32.8,2025-08-15,2025-08-29,35,NA,-,WH-4,NULL,Rejected,NULL,NULL
TXN-11264,CUST-1403,Premium Laptop,North,online,4,63.36,0.07,0.08,25.61,2025-09-06,2025-09-18,74,Web Search,-,WH-1,False,Rejected,NULL,NA
TXN-11265,CUST-1350,Wireless Headphones,south,Online,NULL,133.31,0.2,0.08,44.61,2025-01-29,2025-02-04,21,Email Campaign,-,WH-2,NULL,Pending,NULL,NULL
TXN-11266,CUST-1041,Premium Laptop,North,online,1,501.37,0.15,0.08,29.45,2025-02-03,2025-02-20,50,Web Search,High,WH-2,NULL,Rejected,-,NA
